serial,firstoccurrence,lastoccurrence,deletedat,zprocessstate,zticketstate,zhnotifystate,zgenericactionstate,originalseverity,mins,zprocessstate_t,zhnotifystate_t,zgenericactionstate_t,zticketstate_t,live_range,Cluster,zprocessstate_s,zhnotifystate_s,zgenericactionstate_s,zticketstate_s,ProblematicArea
66074939,2020-08-05-12.54.57.000000,2020-08-05 12:54:57.000,2020-08-05 13:05:13.549,2.0,11,1,311,5,10.0,AutomationFilter Processed,Required,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66074953,2020-08-05-12.56.57.000000,2020-08-05 12:56:57.000,2020-08-05 13:07:13.585,2.0,11,1,311,5,10.0,AutomationFilter Processed,Required,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66075032,2020-08-05-13.02.57.000000,2020-08-05 13:02:57.000,2020-08-05 13:08:13.601,2.0,11,6,311,5,5.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66075202,2020-08-05-13.14.06.000000,2020-08-05 13:14:06.000,2020-08-05 13:22:13.722,2.0,11,6,311,4,8.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66075204,2020-08-05-13.14.06.000000,2020-08-05 13:14:06.000,2020-08-05 13:22:13.723,2.0,11,6,311,4,8.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66075927,2020-08-05-14.21.25.000000,2020-08-05 20:17:25.000,2020-08-06 15:03:36.846,12.0,1,0,312,3,1126.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,960 - 1920 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66075955,2020-08-05-14.24.40.000000,2020-08-05 14:24:40.000,2020-08-05 14:42:14.965,2.0,11,6,311,4,17.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66181312,2020-08-11-14.04.31.000000,2020-08-11 14:04:31.000,2020-08-11 15:35:12.475,12.0,1,0,312,4,90.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66076405,2020-08-05-14.56.13.000000,2020-08-05 14:56:13.000,2020-08-05 15:08:15.390,2.0,11,1,312,4,12.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66077176,2020-08-05-16.10.52.000000,2020-08-05 16:10:52.000,2020-08-05 17:20:17.570,2.0,4,0,33,4,69.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66077419,2020-08-05-16.33.44.000000,2020-08-05 16:33:44.000,2020-08-05 18:48:19.129,12.0,1,0,312,4,134.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66077418,2020-08-05-16.33.44.000000,2020-08-05 16:33:44.000,2020-08-05 18:48:19.129,12.0,1,0,312,4,134.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66078442,2020-08-05-18.16.52.000000,2020-08-05 18:16:52.000,2020-08-05 19:22:19.789,2.0,4,0,33,4,65.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66078462,2020-08-05-18.17.52.000000,2020-08-05 18:17:52.000,2020-08-05 19:22:19.788,2.0,4,0,33,4,64.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66078804,2020-08-05-18.57.25.000000,2020-08-05 18:57:25.000,2020-08-06 13:03:34.712,12.0,1,0,312,3,1086.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,960 - 1920 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66079036,2020-08-05-19.23.19.000000,2020-08-05 19:23:19.000,2020-08-06 09:56:31.796,12.0,1,0,312,3,873.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,480 - 960 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66079158,2020-08-05-19.34.25.000000,2020-08-05 19:34:25.000,2020-08-05 19:58:20.402,2.0,11,6,311,4,23.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66079506,2020-08-05-20.16.52.000000,2020-08-05 20:16:52.000,2020-08-05 21:19:21.772,2.0,4,0,33,4,62.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66079521,2020-08-05-20.17.52.000000,2020-08-05 20:17:52.000,2020-08-05 21:20:21.799,2.0,4,0,33,4,62.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66079615,2020-08-05-20.30.22.000000,2020-08-05 20:30:22.000,2020-08-06 08:09:30.416,12.0,1,0,312,4,699.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,480 - 960 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66080792,2020-08-05-22.04.59.000000,2020-08-06 22:28:37.000,2020-08-06 22:31:43.211,2.0,3,0,312,4,3.0,AutomationFilter Processed,None,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,21,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66080789,2020-08-05-22.04.52.000000,2020-08-06 01:06:51.000,2020-08-06 02:10:25.525,2.0,4,0,33,4,63.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66080800,2020-08-05-22.05.52.000000,2020-08-05 23:10:52.000,2020-08-06 00:20:24.154,2.0,4,0,33,4,69.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66080857,2020-08-05-22.09.25.000000,2020-08-12 10:02:51.000,2020-08-12 13:03:30.915,12.0,1,0,312,3,180.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66081322,2020-08-05-23.02.12.000000,2020-08-05 23:02:12.000,2020-08-05 23:12:23.439,2.0,11,6,311,5,10.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66082656,2020-08-06-00.23.20.000000,2020-08-06 00:23:20.000,2020-08-06 09:56:31.796,12.0,1,0,312,3,573.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,480 - 960 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66082814,2020-08-06-00.32.07.000000,2020-08-06 00:32:07.000,2020-08-06 00:49:24.294,2.0,11,6,311,4,17.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66082883,2020-08-06-00.33.21.000000,2020-08-06 10:48:46.000,2020-08-06 13:03:34.712,12.0,1,0,312,3,134.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66082938,2020-08-06-00.37.20.000000,2020-08-06 00:47:20.000,2020-08-06 02:05:25.378,2.0,3,6,311,5,78.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Completed Successfully,60-120 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66083007,2020-08-06-00.42.20.000000,2020-08-06 00:42:20.000,2020-08-06 00:56:24.409,2.0,11,6,311,4,14.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66083046,2020-08-06-00.43.18.000000,2020-08-06 00:43:18.000,2020-08-06 02:16:25.448,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083045,2020-08-06-00.43.18.000000,2020-08-06 00:43:18.000,2020-08-06 02:17:25.557,12.0,1,0,312,4,94.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083063,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:17:25.556,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083067,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:17:25.557,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083068,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:16:25.447,12.0,1,0,312,4,92.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083064,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:16:25.448,12.0,1,0,312,4,92.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083069,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:17:25.556,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083070,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:16:25.448,12.0,1,0,312,4,92.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083057,2020-08-06-00.43.50.000000,2020-08-06 00:43:50.000,2020-08-06 02:17:25.557,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083058,2020-08-06-00.43.50.000000,2020-08-06 00:43:50.000,2020-08-06 02:16:25.447,12.0,1,0,312,4,92.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083059,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:17:25.556,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083061,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:17:25.557,12.0,1,0,312,4,93.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083062,2020-08-06-00.43.51.000000,2020-08-06 00:43:51.000,2020-08-06 02:16:25.448,12.0,1,0,312,4,92.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083176,2020-08-06-00.48.50.000000,2020-08-06 00:48:50.000,2020-08-06 02:16:25.447,12.0,1,0,312,4,87.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083175,2020-08-06-00.48.50.000000,2020-08-06 00:48:50.000,2020-08-06 02:17:25.556,12.0,1,0,312,4,88.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083511,2020-08-06-00.53.51.000000,2020-08-06 00:53:51.000,2020-08-06 02:36:25.853,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083510,2020-08-06-00.53.51.000000,2020-08-06 00:53:51.000,2020-08-06 02:36:25.853,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083521,2020-08-06-00.54.26.000000,2020-08-06 00:54:26.000,2020-08-06 01:18:24.700,2.0,11,6,311,4,23.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66083562,2020-08-06-00.58.08.000000,2020-08-06 01:04:18.000,2020-08-06 10:41:32.479,12.0,1,0,312,4,577.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,480 - 960 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083574,2020-08-06-00.58.18.000000,2020-08-06 00:58:18.000,2020-08-06 02:36:25.852,12.0,1,0,312,4,98.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083596,2020-08-06-00.58.50.000000,2020-08-06 00:58:50.000,2020-08-06 02:36:25.853,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083597,2020-08-06-00.58.50.000000,2020-08-06 00:58:50.000,2020-08-06 02:36:25.853,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083599,2020-08-06-00.58.50.000000,2020-08-06 00:58:50.000,2020-08-06 02:36:25.853,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083682,2020-08-06-01.03.02.000000,2020-08-06 01:03:02.000,2020-08-06 01:56:25.308,2.0,1,3,312,4,53.0,AutomationFilter Processed,Successfully Delivered,Final Response Successfully ESCALATED,Needed,30-60 mins,20,neutral,Positive,Positive,neutral,n-autoticket:n-enrichment:
66083742,2020-08-06-01.03.50.000000,2020-08-06 01:03:50.000,2020-08-06 01:23:24.888,12.0,1,0,312,4,19.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083743,2020-08-06-01.03.50.000000,2020-08-06 01:03:50.000,2020-08-06 02:41:25.982,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083744,2020-08-06-01.03.50.000000,2020-08-06 01:03:50.000,2020-08-06 02:36:25.852,12.0,1,0,312,4,92.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66083772,2020-08-06-01.05.52.000000,2020-08-06 01:05:52.000,2020-08-06 02:10:25.525,2.0,4,0,33,4,64.0,AutomationFilter Processed,None,A Remediation has been accepted,Failed Retry,60-120 mins,32,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66083944,2020-08-06-01.14.47.000000,2020-08-06 01:14:47.000,2020-08-06 01:34:25.010,2.0,11,6,311,4,19.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66084102,2020-08-06-01.23.51.000000,2020-08-06 01:23:51.000,2020-08-06 02:03:25.424,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66084098,2020-08-06-01.23.50.000000,2020-08-06 01:23:50.000,2020-08-06 02:03:25.424,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66084175,2020-08-06-01.28.50.000000,2020-08-06 01:28:50.000,2020-08-06 02:56:26.077,12.0,1,0,312,4,87.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66084251,2020-08-06-01.33.18.000000,2020-08-06 01:33:18.000,2020-08-06 02:56:26.077,12.0,1,0,312,4,83.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66084283,2020-08-06-01.33.51.000000,2020-08-06 01:33:51.000,2020-08-06 02:56:26.076,12.0,1,0,312,4,82.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66084282,2020-08-06-01.33.51.000000,2020-08-06 01:33:51.000,2020-08-06 02:56:26.078,12.0,1,0,312,4,82.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
